Title,Author,Publisher,Year,Price,Image Filename
திருக்குறள் வாழ்வியல் உரை,இரா. இளங்குமரன்,யாப்பு வெளியீடு,2024.0,100.0,thirukkural-vaazhviyal-urai_FrontImage_741.jpg
மூதூர்க் காதை,அய்யனார் ஈடாடி,யாப்பு வெளியீடு,2024.0,90.0,moothurkaathai_FrontImage_114.jpg
நானிலம் தேடி,இராஜேஷ் லிங்கதுரை,யாப்பு வெளியீடு,2024.0,300.0,naanilam-thedi_FrontImage_230.jpg
கணு,சாந்தா கோவிந்தன்,யாப்பு வெளியீடு,2024.0,350.0,kanu_FrontImage_179.jpg
இலங்கையில் தமிழர்,மயிலை சீனி. வேங்கடசாமி,யாப்பு வெளியீடு,2024.0,70.0,ilangaiyil-tamilar-yaapau_FrontImage_521.jpg
தண்டனையடைந்த தமிழ்க் குற்றவாளிகள்,எஸ். ஜெயசீல ஸ்டீபன் தமிழில் கி. இளங்கோவன்,நியூசெஞ்சுரி புக் ஹவுஸ்,2024.0,125.0,thandanaiyadaintha-tamil-kutravaaligal_FrontImage_856.jpg
தத்துவம்- தொடக்கப் பயிற்சி நூல்,பூ. சோமசுந்தரம்,சிந்தன் புக்ஸ்,2024.0,500.0,thathuvam-thodakka-paiyirchi-nool_FrontImage_845.jpg
கீரைகள் தேசம்,மரு.வி. விக்ரம்குமார்,தமிழ் திசை,2024.0,130.0,keeraigal-desam_FrontImage_769.jpg
சோ.தர்மன் கவிதைகள்,சோ. தர்மன்,யாப்பு வெளியீடு,2024.0,120.0,s-dharman-kavithaigal_FrontImage_462.jpg
சக்கரத்தாழ்வார்,கணியன் செல்வராஜ்,வேரல் புக்ஸ்,2024.0,160.0,sakkarathaazhvar_FrontImage_523.jpg
பழந்தமிழ்ச் சமுதாயமும் வரலாறும் (இரண்டு புத்தகங்கள்),கணியன்பாலன்,நியூசெஞ்சுரி புக் ஹவுஸ்,2023.0,2650.0,pazhntamizh-samuthaayamum-varalaarum-ncbh_BackImage_320.jpg
துணையெழுத்து நீயாக,சரண்யா ஹேமா,அருணோதயம்,2024.0,410.0,thunaiyezhuthu-neeyaga_FrontImage_243.jpg
தள்ளாடும் பூவனம்,சரண்யா ஹேமா,அருணோதயம்,2024.0,480.0,thallaadum-poovanam_FrontImage_994.jpg
மௌனம் ஏனடி தேன்மொழியே?,ரமணிசந்திரன்,அருணோதயம்,2024.0,150.0,mounam-yenadi-thenmozhiye_FrontImage_685.jpg
பாலஸ்தீனம்- நம்மால் என்ன செய்ய முடியும்?,இ. பா. சிந்தன்,பாரதி புத்தகாலயம்,2024.0,140.0,palastinam-nammaal-enna-seyya-mudiyum_FrontImage_658.jpg
சுஜாதாவின் கோணல் பார்வை,ந. வெற்றியழகன்,திராவிடன் ஸ்டாக்,2024.0,80.0,sujathavin-konal-paarvai_FrontImage_169.jpg
அலியும் நினோவும்,குர்பான் சையத் தமிழில் பயணி,காலச்சுவடு,2024.0,370.0,aliyum-ninovum_FrontImage_832.jpg
ரங்கநாயகி,கே. பாரதி,கவிதா பப்ளிகேஷன்,2024.0,200.0,ranganayagi_FrontImage_929.jpg
நானும் கதாசிரியரே!,விஷ்ணுபுரம் சரவணன்,தமிழ் திசை,2024.0,130.0,naanum-kaathasiriyare_FrontImage_474.jpg
’தல’ இது தபால் தல,அருண்குமார் நரசிம்மன்,பாரதி புத்தகாலயம்,2024.0,65.0,thala-ithu-thaabal-thala_FrontImage_959.jpg
ஸ்டீவன் ஹாகிங்,கமலாலயன்,பாரதி புத்தகாலயம்,2024.0,70.0,stephen-hawking-bharathi_FrontImage_852.jpg
சிந்துவெளி மக்கள் தெற்காசிய நாகரிகத்தின் தோற்றம் Sindhuveli Makkal,"ஜோனதன் மார்க் கெனோயர், நிக்கில் குலாடி  தமிழில் சிவதர்ஷினி",கண்ணதாசன் பதிப்பகம்,2024.0,275.0,sindhuveli-makkal-front-cover-image.jpg
ஓடும் நதியின் ஓசை (இரண்டு பாகங்கள்),வெ. இறையன்பு,நியூ செஞ்சரி புக் ஹவுஸ்,2017.0,430.0,odum-nathiyin-osai-irandu-paagangal-10006453-1000x1000h.jpg
31 அற்புத அறிவியல் சாகசங்கள்,சதீஷ் வெங்கடேசன்,பாரதி புத்தகாலயம்,2024.0,240.0,31-arputha-ariviyal-saagasangal_FrontImage_940.jpg
சமனற்ற நீதி,ராஜ் ராஜரட்ணம்,காலச்சுவடு,2024.0,425.0,samanatra-needhi_FrontImage_651.jpg
ஜெயலலிதாவின் மனம் திறந்து சொல்கிறேன்-Jayalalithavin Manam Thiranthu Solgiren,எஸ். ரஜத்,தாமரை பிரதர்ஸ் மீடியா பிரைவேட் லிட்,2022.0,240.0,61VRChPof9L.jpg
சனாதனம் இந்துத்துவம்,ஜமாலன்,பாரதி புத்தகாலயம்,2024.0,180.0,sanatanam-hindutvam_FrontImage_369.jpg
அவளுக்குள்ள தூரம்,மு.ந. புகழேந்தி,பாரதி புத்தகாலயம்,2024.0,460.0,avalukkulla-thooram_FrontImage_620.jpg
இலக்கியத்தில் மேலாண்மை Ilakkiyaththil Melaanmai,வெ.இறையன்பு,நியூ செஞ்சரி புக் ஹவுஸ்,2018.0,2150.0,ilakkiyaththil-melaanmai-10006572-1000x1000h.jpg
மதுரை பதிப்பு வரலாறு  1835-1950 Madurai Pathippu Varalaru 1835-1950,பொ.ராஜா,நீலம் பதிப்பகம்,2024.0,350.0,459305687_8195554697190216_1473935581358960199_n.jpg
நீதிக்கட்சித் தலைவர்களின் சொற்பொழிவுகள் Neethi Katchi Thalaivargalin Chorpozhivugal,வாலாசா.வல்லவன்,திராவிடன் ஸ்டாக்,2024.0,400.0,neethi-katchi-thalaivarkalin-sorpozhivukal-10026784-1000x1000h.jpg
அலியும் நினோவும்,குர்பான் சையத் தமிழில் பயணி தரன்,காலச்சுவடு பதிப்பகம்,2024.0,370.0,8db36bfbf7d637b196baf48ab39cae43.jpg
ஸ்காந்த புராணம்,ஸ்ரீ கோவிந்தராஜன்,வரம்,2007.0,180.0,9788183684941.jpg
யுதிஷ்ட்ரம் (சிறுகதைகள்),வித்யா சுப்டமணியம்,சுவாசம் பதிப்பகம்,2024.0,320.0,WhatsAppImage2024-09-14at4.39.10PM.jpg
நெகிழிக் கோள்,இரா. மகேந்திரன்,காலச்சுவடு பதிப்பகம்,2024.0,145.0,769c7f6bc92946ed2ce6faaeaf699d71.jpg
மறந்த காவியம் நீலகேசி,பேரா.இரா.முரளி,நாதன் பதிப்பகம்,2024.0,160.0,71FZaodx3UL._SL1500.jpg
நேதாஜி பேப்பர்ஸ்,தராசு ஷ்யாம்,தாமரை பிரதர்ஸ் மீடியா பிரைவேட் லிமிடெட்,2024.0,200.0,WhatsAppImage2024-09-14at2.43.07PM.jpg
அஜ்மீர் க்வாஜா நாயகம்-Ajmer Khwaja Nayagam,நாகூர் ரூமி,கிழக்கு பதிப்பகம்,2024.0,175.0,WhatsAppImage2024-09-17at2.59.39PM_1.jpg
ஜிகிட்டி,கவிப்பித்தன்,தடாகம் வெளியீடு,2024.0,380.0,jigitti-10026464-1000x1000h.jpg
வாக்குமூலம்,வண்ணநிலவன்,காலச்சுவடு பதிப்பகம்,2024.0,130.0,be52fd5828d5ee21a4d2c53587f77d25.jpg
அதே ஆற்றில்,லாவண்யா சுந்தரராஜன்,காலச்சுவடு பதிப்பகம்,2024.0,230.0,4f49996b620cd6fd529a3c53097ee1d8.jpg
சடையன்குளம்,ஸ்ரீதர கணேசன்,காலச்சுவடு பதிப்பகம்,2024.0,490.0,7506a39d06a385394821207cc5aa2a95.jpg
சூரிய வம்சம்,சா. கந்தசாமி,காலச்சுவடு பதிப்பகம்,2024.0,330.0,81a7f0fb9e12b79c956cdefb811e3213.jpg
ஷெர்லக் ஹோம்ஸ் வாழ்ந்த வீடு,மு.இராமனாதன்,காலச்சுவடு பதிப்பகம்,2024.0,240.0,016cdbdfa2e09746a1272374da13ad1b.jpg
ஸ்ரீ மீனாட்சிசுந்தரம் பிள்ளையவர்கள் சரித்திரம்,உ.வே. சாமிநாதைய்யர்  பதிப்பாசிரியர் ப . சரவணன்,காலச்சுவடு பதிப்பகம்,2024.0,790.0,9c3e49333ba440b0f000f773bae1b462.jpg
கருமிளகுக் கொடி,வி.சந்திரசேகர ராவ் தமிழில் க. மாரியப்பன்,காலச்சுவடு பதிப்பகம்,2024.0,250.0,747d9e05e838bb469e384eb6e1a906bc.jpg
நகரத்திணை,ஆ. ஈஸ்வரன்,காலச்சுவடு பதிப்பகம்,2024.0,200.0,94356550ea515aac749f654add3cb1ab.jpg
வடசென்னைக்காரி,ஷாலின் மரிய லாரான்ஸ்,காலச்சுவடு பதிப்பகம்,2024.0,250.0,5c1f5a80c48ddd3e30abc0071af90ef5.jpg
ந. ஜயபாஸ்கரன்: அரை நூற்றாண்டுக் கவிதைகள்,ந.ஜயபாஸ்கரன்,காலச்சுவடு பதிப்பகம்,2024.0,480.0,13aeaa8df80b9b2be5fd428f1a1f0138.jpg
சாதியின் தோற்றம்,கணியன்பாலன்,தொல்கபிலர் பதிப்பகம்,2023.0,335.0,WhatsAppImage2024-08-30at2.15.13PM.jpg
கேப்டன் விஜயகாந்த்,பா.தீனதயாளன்,சிக்ஸ்த் சென்ஸ் பப்ளிகேஷன்ஸ்,2024.0,555.0,WhatsAppImage2024-09-10at11.32.04AM.jpg
மாண்புமிகு ஆசிரியர்கள்,முகில்,சிக்ஸ்த்சென்ஸ் பப்ளிகேஷன்ஸ்,2023.0,199.0,maanbumigu-asiriyarkal-10024591-1000x1000h.jpg
அந்த நாள் வருவதில்லை,இசைக்கவி ரமணன்,வானதி பதிப்பகம்,2024.0,80.0,WhatsAppImage2024-08-27at12.06.28PM.jpg
உணவு எனப்படுவது நிலத்தொடு நீரே,பொ.சங்கர்,கவின் பப்ளிகேசன்ஸ்,2024.0,100.0,WhatsAppImage2024-09-03at4.13.06PM.jpg
